id,neighbourhood_cleansed,lat,lon,property_type,room_type,price,accommodates,bathrooms,amenities,review_scores_rating,review_scores_location,instant_bookable,calculated_host_listings_count,lake_access,num_amenities,dist_ta,dist_pb,num_ta,num_stops
47914678,Commune de Genève,46.21734,6.14724,Private room in apartment,Private room,48.0,2,1.0,"[""Dedicated workspace"", ""Wifi"", ""Essentials"", ""TV"", ""Heating"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,6,437.2318943125522,89.40935674270052,1,2
47922923,Thônex,46.18706,6.19152,Private room in house,Private room,75.0,2,2.0,"[""Wifi"", ""Long term stays allowed"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Private entrance"", ""Heating"", ""Hot water""]",5.0,5.0,1,1,0,9,1778.0621890324455,932.362860904015,0,0
47931405,Commune de Genève,46.21613,6.13348,Entire apartment,Entire home/apt,68.0,2,1.0,"[""Dishes and silverware"", ""Clothing storage"", ""Washer"", ""Dining table"", ""Shower gel"", ""Toaster"", ""Hot water kettle"", ""Iron"", ""Shampoo"", ""Wifi"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Cleaning products"", ""Stove"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Nespresso machine"", ""Hangers"", ""Long term stays allowed"", ""Mini fridge"", ""Cooking basics"", ""Kitchen""]",4.33,5.0,0,1,0,26,1035.9985586112412,468.0344824329592,0,0
47933689,Commune de Genève,46.20437,6.14573,Private room in loft,Private room,65.0,2,1.0,"[""Extra pillows and blankets"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Clothing storage"", ""Washer"", ""TV"", ""Shower gel"", ""Hot water kettle"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Wine glasses"", ""Bathtub"", ""Hot water"", ""Dedicated workspace"", ""Room-darkening shades"", ""Elevator"", ""Cleaning products"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Conditioner"", ""Hangers"", ""Long term stays allowed"", ""Mini fridge"", ""Sound system"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,2,0,36,104.93316583160215,155.92992500178676,10,6
47971372,Commune de Genève,46.19152,6.14028,Entire apartment,Entire home/apt,85.0,2,1.0,"[""Extra pillows and blankets"", ""Dishes and silverware"", ""Washer"", ""Dining table"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Waterfront"", ""Essentials"", ""Bathtub"", ""Dedicated workspace"", ""Room-darkening shades"", ""Patio or balcony"", ""Laundromat nearby"", ""Heating"", ""Dryer"", ""Host greets you"", ""Coffee maker"", ""Hot tub"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cooking basics"", ""Kitchen""]",5.0,5.0,0,1,0,24,792.9143223344214,253.36247811350228,0,2
47983842,Vernier,46.20329,6.09695,Private room in apartment,Private room,50.0,1,2.0,"[""Elevator"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Heating"", ""Hot water"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,4,0,8,1447.99448497714,1909.594876316261,0,0
48003186,Commune de Genève,46.18933,6.14483,Entire apartment,Entire home/apt,200.0,4,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Clothing storage: closet"", ""Long term stays allowed"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Bathtub"", ""Private entrance"", ""Heating"", ""Dryer"", ""Air conditioning"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",5.0,5.0,0,1,0,20,832.3724300784711,199.94187670309364,0,2
48027165,Commune de Genève,46.20967,6.13521,Entire apartment,Entire home/apt,100.0,2,1.5,"[""Ethernet connection"", ""Dishes and silverware"", ""Washer"", ""Dining table"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Wine glasses"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Room-darkening shades"", ""Clothing storage: dresser and closet"", ""Heating"", ""Freezer"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,23,712.9435374552273,296.9341425394225,0,0
48051061,Commune de Genève,46.19508,6.14749,Entire apartment,Entire home/apt,77.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Cooking basics"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""Heating"", ""Hot water"", ""Iron"", ""Kitchen""]",5.0,5.0,1,16,0,12,155.02868907904852,451.8523559157921,2,0
48051349,Commune de Genève,46.19618,6.16203,Entire apartment,Entire home/apt,140.0,4,1.5,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Long term stays allowed"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""TV"", ""Smoke alarm"", ""Private entrance"", ""Heating"", ""Dryer"", ""Iron"", ""Shampoo"", ""Hot tub"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,4,0,19,542.0809779128127,488.1722173877587,1,0
48052265,Commune de Genève,46.21041,6.13422,Entire loft,Entire home/apt,138.0,4,1.5,"[""Carbon monoxide alarm"", ""Long term stays allowed"", ""Dishes and silverware"", ""Cleaning products"", ""Washer"", ""Essentials"", ""Smoke alarm"", ""Private entrance"", ""Heating"", ""Dryer"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,2,0,14,793.5351741023998,168.88240275022744,0,2
48077878,Commune de Genève,46.19674,6.16257,Entire apartment,Entire home/apt,90.0,1,1.0,"[""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Heating"", ""Hot water"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,8,549.2464980804177,406.678680615991,1,0
48101734,Carouge,46.17906,6.14642,Private room in apartment,Private room,60.0,2,1.0,"[""Paid parking on premises"", ""Extra pillows and blankets"", ""Portable fans"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Clothing storage"", ""Washer"", ""TV"", ""Dining table"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Outdoor furniture"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Dishwasher"", ""Room-darkening shades"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Freezer"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",5.0,4.33,0,1,0,32,993.8378010966552,663.5172380534765,0,0
48102129,Commune de Genève,46.20201,6.168,Entire apartment,Entire home/apt,100.0,2,1.0,"[""Cable TV"", ""Siemens electric stove"", ""Dishes and silverware"", ""Washer"", ""Dining table"", ""Toaster"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Baking sheet"", ""Essentials"", ""Wine glasses"", ""Hot water"", ""Dishwasher"", ""TV with standard cable"", ""Patio or balcony"", ""Heating"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Cooking basics"", ""Kitchen""]",5.0,5.0,1,1,0,22,1088.1927664095333,217.44825273019043,0,2
48103288,Commune de Genève,46.22204,6.13656,Private room in apartment,Private room,45.0,1,1.0,"[""Extra pillows and blankets"", ""Lock on bedroom door"", ""Record player"", ""Game console"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Luggage dropoff allowed"", ""Shower gel"", ""Breakfast"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Outlet covers"", ""Baking sheet"", ""Pour-over coffee"", ""Essentials"", ""Barbecue utensils"", ""Trash compactor"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Free parking on premises"", ""Stove"", ""Table corner guards"", ""Shared pool"", ""Heating"", ""Dryer"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Hot tub"", ""Freezer"", ""Microwave"", ""Conditioner"", ""Hangers"", ""Nespresso machine"", ""Mini fridge"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Sound system"", ""Children\u2019s books and toys"", ""Children\u2019s dinnerware"", ""Oven"", ""Body soap"", ""Cooking basics"", ""High chair"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,3,1,51,299.709028660756,288.1881672460356,1,0
48120736,Lancy,46.17585,6.12341,Entire apartment,Entire home/apt,88.0,2,1.0,"[""Wifi"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV"", ""Heating"", ""Dryer"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,11,1458.5566408203545,160.30384826331036,0,4
48134276,Commune de Genève,46.19206,6.14445,Entire apartment,Entire home/apt,65.0,3,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Baking sheet"", ""Cooking basics"", ""Portable fans"", ""Mini fridge"", ""Cleaning before checkout"", ""Dishes and silverware"", ""Essentials"", ""Wine glasses"", ""Oven"", ""Private patio or balcony"", ""Heating"", ""Toaster"", ""Hot water kettle"", ""Iron"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,18,626.1596646211138,64.18521045377499,0,2
48178207,Commune de Genève,46.19793,6.16411,Entire condominium,Entire home/apt,114.0,4,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dishwasher"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Freezer"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,76,0,22,648.1260947656034,242.7383897612949,0,2
48184618,Chêne-Bougeries,46.20285,6.185,Private room in apartment,Private room,125.0,2,1.0,"[""Extra pillows and blankets"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""TV"", ""Shower gel"", ""Shampoo"", ""Wifi"", ""Baking sheet"", ""Essentials"", ""Window guards"", ""Bathtub"", ""Hot water"", ""Dishwasher"", ""Room-darkening shades"", ""Free parking on premises"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,29,2233.512127079845,506.3118535385216,0,0
48193751,Commune de Genève,46.20713,6.16199,Private room in apartment,Private room,40.0,1,1.5,"[""Dedicated workspace"", ""Hangers"", ""Elevator"", ""Long term stays allowed"", ""Coffee maker"", ""Essentials"", ""Washer"", ""Heating"", ""Hot water"", ""Shampoo"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,11,678.9550553358722,795.3473839787687,0,0
48223839,Commune de Genève,46.19755,6.13639,Private room in apartment,Private room,50.0,1,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""Hangers"", ""Fire extinguisher"", ""First aid kit"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV"", ""Smoke alarm"", ""Heating"", ""Dryer"", ""Air conditioning"", ""Hot water"", ""Iron"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,17,189.3128011104768,578.5137848478165,3,0
48224385,Pregny-Chambésy,46.24173,6.13434,Entire apartment,Entire home/apt,110.0,4,1.0,"[""Wifi"", ""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""TV"", ""Heating""]",4.615576671035387,4.782021276595745,0,1,0,7,1973.5323129432045,2211.1737281159403,0,0
48226084,Commune de Genève,46.20628,6.12331,Entire apartment,Entire home/apt,100.0,4,1.0,"[""Portable fans"", ""Dishes and silverware"", ""Clothing storage"", ""Washer"", ""TV"", ""Dining table"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Essentials"", ""Bathtub"", ""Air conditioning"", ""Hot water"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Room-darkening shades"", ""Cleaning products"", ""Stove"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Freezer"", ""Microwave"", ""Hangers"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Body soap"", ""Cooking basics"", ""Kitchen""]",4.0,4.6,0,1,0,31,1059.2271583051297,926.9305614620292,0,0
48228306,Commune de Genève,46.19823,6.16143,Entire apartment,Entire home/apt,88.0,2,1.0,"[""Wifi"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""TV"", ""Heating"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,13,356.6434231313041,354.75670739864165,1,0
48239956,Cologny,46.20691,6.18411,Entire condominium,Entire home/apt,85.0,2,1.0,"[""Dishes and silverware"", ""Clothing storage"", ""Washer"", ""TV"", ""Smoke alarm"", ""Dining table"", ""Private entrance"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Pour-over coffee"", ""Essentials"", ""Wine glasses"", ""Single level home"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Room-darkening shades"", ""Free parking on premises"", ""Stove"", ""Heating"", ""Dryer"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Freezer"", ""Hangers"", ""Long term stays allowed"", ""Board games"", ""First aid kit"", ""Refrigerator"", ""Bikes"", ""Oven"", ""Cooking basics"", ""Backyard"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,38,2492.9867797622182,965.161611588566,0,0
48276770,Commune de Genève,46.20226,6.16208,Entire apartment,Entire home/apt,54.0,2,1.0,"[""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Free parking on premises"", ""Oven"", ""Shower gel"", ""Heating"", ""Bed linens"", ""Air conditioning"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Kitchen""]",2.5,2.5,0,1,0,19,494.7859011123622,318.85549208796215,1,0
48276878,Commune de Genève,46.21237,6.15155,Entire apartment,Entire home/apt,175.0,5,1.0,"[""Ethernet connection"", ""Record player"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Dining table"", ""Private entrance"", ""Keypad"", ""Toaster"", ""Hot water kettle"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Paid washer \u2013 In building"", ""Baking sheet"", ""Essentials"", ""Wine glasses"", ""Bathtub"", ""Trash compactor"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Room-darkening shades"", ""Cleaning products"", ""Stove"", ""Laundromat nearby"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Freezer"", ""Microwave"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.8,5.0,0,1,1,36,732.8315568481332,635.915061674332,0,0
48305057,Onex,46.18257,6.10004,Private room in townhouse,Private room,75.0,1,1.0,"[""Ethernet connection"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Clothing storage: wardrobe"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Piano"", ""Dedicated workspace"", ""Fire extinguisher"", ""Dishwasher"", ""Stove"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,29,2001.6032198618204,95.71112676529351,0,2
48342247,Commune de Genève,46.20668,6.13209,Entire condominium,Entire home/apt,92.0,2,1.0,"[""Wifi"", ""Cooking basics"", ""Hair dryer"", ""Hangers"", ""Room-darkening shades"", ""Cable TV"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Oven"", ""Heating"", ""Dryer"", ""Bed linens"", ""Hot water"", ""Iron"", ""Kitchen""]",3.0,5.0,1,76,0,18,357.20824979836743,438.8273361285834,2,0
48355796,Commune de Genève,46.21277,6.15055,Private room in condominium,Private room,70.0,2,1.5,"[""Ethernet connection"", ""Lock on bedroom door"", ""Record player"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""TV"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Waterfront"", ""Essentials"", ""Air conditioning"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""Cleaning products"", ""Heating"", ""Hangers"", ""Long term stays allowed"", ""Sound system"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,24,841.0986306297478,533.3349802023134,0,0
48360313,Commune de Genève,46.20234,6.13828,Entire apartment,Entire home/apt,90.0,2,1.0,"[""Wifi"", ""Microwave"", ""Cooking basics"", ""Elevator"", ""Cable TV"", ""Lake access"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Stove"", ""Oven"", ""Heating"", ""Dryer"", ""Hot water"", ""Iron"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,2,1,19,368.2025090167668,238.49267011743677,4,2
48397760,Commune de Genève,46.21434,6.14694,Entire apartment,Entire home/apt,75.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Cooking basics"", ""Essentials"", ""Smoke alarm"", ""Private entrance"", ""Heating"", ""Iron"", ""Shampoo"", ""Kitchen""]",5.0,5.0,0,1,0,12,769.9410422565627,197.5317128229437,0,2
48414268,Bernex,46.17459,6.06617,Entire apartment,Entire home/apt,100.0,5,1.0,"[""Wifi"", ""Cooking basics"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Free parking on premises"", ""Washer"", ""TV"", ""Patio or balcony"", ""Private entrance"", ""Iron"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,12,5433.641273731233,162.24402180191942,0,2
48434784,Troinex,46.15922,6.15713,Entire apartment,Entire home/apt,40.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dishes and silverware"", ""Cleaning products"", ""Essentials"", ""Private entrance"", ""Heating"", ""Cooking basics"", ""Shampoo"", ""Kitchen""]",4.6,5.0,0,2,0,14,2728.015185600504,3015.3466041508445,0,0
48501665,Commune de Genève,46.20109,6.15557,Entire apartment,Entire home/apt,169.0,2,1.0,"[""Wifi"", ""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV"", ""Heating"", ""Dryer"", ""Hot water"", ""Iron"", ""Kitchen""]",5.0,5.0,0,1,0,12,367.76288467953,59.75667924816081,4,2
48513898,Commune de Genève,46.20556,6.16231,Private room in apartment,Private room,88.0,2,1.0,"[""Wifi"", ""Hangers"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Heating"", ""Cooking basics""]",4.615576671035387,4.782021276595745,0,1,0,9,741.8022382904957,622.9100460655972,0,0
48518399,Commune de Genève,46.22404,6.13044,Private room in apartment,Private room,45.0,2,1.5,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Elevator"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""Oven"", ""Patio or balcony"", ""Heating"", ""Free street parking"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",5.0,5.0,0,1,0,17,849.7650010409836,985.5399221383534,0,0
48535713,Commune de Genève,46.19485,6.14546,Entire apartment,Entire home/apt,89.0,2,1.0,"[""Game console"", ""Clothing storage"", ""Washer"", ""Dining table"", ""Breakfast"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Outdoor furniture"", ""Essentials"", ""Bathtub"", ""Pocket wifi"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""Elevator"", ""Patio or balcony"", ""Laundromat nearby"", ""Heating"", ""Dryer"", ""Bed linens"", ""Freezer"", ""Hangers"", ""Mini fridge"", ""Outdoor dining area"", ""Oven"", ""Cooking basics"", ""Backyard"", ""Kitchen""]",5.0,5.0,0,1,0,30,374.6393147222345,225.6954076606156,1,2
48586369,Commune de Genève,46.19883,6.14051,Private room in apartment,Private room,45.0,4,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""Heating"", ""Dryer"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.67,4.83,1,1,0,13,253.84854422909703,166.68030219346863,3,5
48597945,Commune de Genève,46.19354,6.15345,Entire condominium,Entire home/apt,141.0,2,1.0,"[""Wifi"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""TV"", ""Heating"", ""Iron""]",3.5,5.0,1,102,0,7,215.6389012347371,120.0514285920427,2,1
48637295,Commune de Genève,46.21243,6.12887,Private room in bed and breakfast,Private room,164.0,2,1.0,"[""TV"", ""Wifi"", ""Iron"", ""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Coffee maker"", ""Elevator"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Heating"", ""Bed linens""]",4.615576671035387,4.782021276595745,1,1,0,14,1066.6221399895508,183.7384197555897,0,2
48659862,Pregny-Chambésy,46.24348,6.13195,Private room in townhouse,Private room,90.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Essentials"", ""TV"", ""Private entrance"", ""Heating"", ""Host greets you"", ""Cooking basics"", ""Shampoo""]",4.615576671035387,4.782021276595745,0,1,0,10,2229.4359130253283,2472.0877727609563,0,0
48676619,Presinge,46.20189,6.25265,Entire condominium,Entire home/apt,53.0,3,1.0,"[""Wifi"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hangers"", ""Fire extinguisher"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""TV"", ""Smoke alarm"", ""Heating"", ""Host greets you"", ""Iron"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,14,3901.286362545402,5248.941948625256,0,0
48697115,Commune de Genève,46.20769,6.14623,Entire apartment,Entire home/apt,130.0,4,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Clothing storage"", ""Dining table"", ""Shower gel"", ""Private entrance"", ""Hot water kettle"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Elevator"", ""Electric stove"", ""Cleaning products"", ""TV with standard cable"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Freezer"", ""Conditioner"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Body soap"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,2,1,31,296.5105990644389,418.8447018077264,4,0
48703978,Commune de Genève,46.19822,6.13966,Private room in apartment,Private room,90.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""Elevator"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""Heating"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,12,156.1291896146271,258.2893714922772,3,2
48717515,Commune de Genève,46.21027,6.12826,Entire apartment,Entire home/apt,109.0,3,1.0,"[""Dishes and silverware"", ""Clothing storage"", ""Washer"", ""TV"", ""Dining table"", ""Crib"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Elevator"", ""Stove"", ""Laundromat nearby"", ""Heating"", ""Bed linens"", ""Host greets you"", ""Coffee maker"", ""Freezer"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""High chair"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,26,0,31,882.8590883563046,408.287362479597,0,0
48797205,Commune de Genève,46.1956,6.13784,Private room in apartment,Private room,60.0,4,1.0,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Washer"", ""Dedicated workspace: desk"", ""Smoke alarm"", ""Dining table"", ""Central heating"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Hot water"", ""Drying rack for clothing"", ""Dishwasher"", ""Room-darkening shades"", ""Stove"", ""Laundromat nearby"", ""Bed linens"", ""Coffee maker"", ""Freezer"", ""Hangers"", ""Clothing storage: dresser"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,1,31,313.2314280132682,327.2305987599519,3,0
48803853,Versoix,46.2885,6.1604,Entire apartment,Entire home/apt,70.0,2,1.0,"[""Dishes and silverware"", ""Washer"", ""TV"", ""Shower gel"", ""Private entrance"", ""Breakfast"", ""Iron"", ""Shampoo"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Pool"", ""Hot water"", ""Dedicated workspace"", ""Room-darkening shades"", ""Free parking on premises"", ""Cleaning products"", ""dove body soap"", ""Heating"", ""Dryer"", ""Bed linens"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Cooking basics"", ""Kitchen""]",4.0,4.0,1,2,0,26,7521.220900818238,1139.7415044244633,0,0
48863168,Commune de Genève,46.20392,6.16278,Entire apartment,Entire home/apt,70.0,3,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV"", ""Smoke alarm"", ""Heating"", ""Breakfast"", ""Iron"", ""Shampoo"", ""Kitchen""]",5.0,4.5,0,1,0,16,674.5376868777504,438.7710389163069,0,0
48876090,Commune de Genève,46.20432,6.17417,Private room in apartment,Private room,51.0,2,2.0,"[""Lock on bedroom door"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Body soap"", ""Cooking basics"", ""Kitchen""]",5.0,5.0,1,2,0,26,1817.7557805199665,522.4880164111313,0,0
48897172,Commune de Genève,46.19616,6.14255,Private room in apartment,Private room,65.0,1,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Fire extinguisher"", ""Elevator"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Private entrance"", ""Heating"", ""Dryer"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,17,536.7689642682961,168.69669234935435,1,10
